rating_id,user_id,place_id,rating_place,rating_food,rating_service,place_name,place_address,place_features,parking_arrangements,accepted_payment_modes,cuisines
80,1093,135001,2,2,2,Vips,"{street: 'Emiliano Zapata No. 825 Tlaltenongo', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
81,1093,134976,2,2,1,Log Yin,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'VISA', ' MasterCard-Eurocard', ' American_Express', ' checks'}","{'Mexican', ' Mediterranean', ' Burgers'}"
82,1093,134999,2,2,2,Kiku Cuernavaca,"{street: 'Revolucion', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{'Japanese'}
83,1030,135018,2,2,2,El Oceano Dorado,"{street: 'Libramiento Burgos Colonia Las Animas', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'permitted', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 'f', area: 'open', other_services: 'variety'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' bank_debit_cards'}",{'Mexican'}
84,1093,135013,2,2,1,Giovannis,"{street: '40 Norte Civac 1RA. Seccion', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
85,1030,134986,2,2,2,Restaurant Las Mananitas,"{street: 'Ricardo Linares 107', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'formal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'any'},{'International'}
86,1012,134986,2,2,2,Restaurant Las Mananitas,"{street: 'Ricardo Linares 107', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'formal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'any'},{'International'}
87,1012,135018,2,2,2,El Oceano Dorado,"{street: 'Libramiento Burgos Colonia Las Animas', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'permitted', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 'f', area: 'open', other_services: 'variety'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' bank_debit_cards'}",{'Mexican'}
88,1030,135088,1,0,1,Cafeteria cenidet,"{street: 'Interior Internado Palmira SN', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Cafeteria'}
89,1093,132767,2,2,2,Restaurant Familiar El Chino,"{street: 'Paseo de las Fuentes', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'permitted', dress_code: 'casual', accessibility: 'partially', price: 'medium', franchise: 'f', area: 'open', other_services: 'variety'}",yes,"{'cash', ' VISA', ' American_Express'}",{'Vietnamese'}
90,1030,135016,0,0,0,Arrachela Grill,"{street: '69 Tres De Mayo', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
91,1093,135011,1,1,0,Los Vikingos,"{street: '36 Sur Civac', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",none,{'cash'},{}
92,1030,132767,0,0,0,Restaurant Familiar El Chino,"{street: 'Paseo de las Fuentes', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'permitted', dress_code: 'casual', accessibility: 'partially', price: 'medium', franchise: 'f', area: 'open', other_services: 'variety'}",yes,"{'cash', ' VISA', ' American_Express'}",{'Vietnamese'}
93,1030,135019,0,0,0,Restaurant Bar Coty y Pablo,"{street: 'Paseo de Las Fuentes 24 Pedregal de Las Fuentes', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{'Bar'}
94,1030,135109,0,0,0,Paniroles,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'Internet'}",none,{'cash'},{'Italian'}
95,1030,134996,0,0,0,Sanborns Casa Piedra,"{street: 'Lomas del Mirador', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'only at bar', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'Internet'}",yes,{'cash'},{}
96,1066,135011,1,2,2,Los Vikingos,"{street: '36 Sur Civac', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",none,{'cash'},{}
97,1066,134999,1,1,1,Kiku Cuernavaca,"{street: 'Revolucion', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{'Japanese'}
98,1127,134975,2,2,2,Rincon del Bife,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'section', dress_code: 'informal', accessibility: 'completely', price: 'high', franchise: 'f', area: 'closed', other_services: 'variety'}",valet parking,"{'cash', ' VISA', ' MasterCard-Eurocard', ' Discover'}",{}
99,1127,135021,2,1,1,Subway,"{street: 'Rio Mayo 17 Vista Hermosa', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 't', area: 'closed', other_services: 'none'}",public,{'cash'},{'Fast_Food'}
100,1127,134987,2,0,2,Chilis Cuernavaca,"{street: 'Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
101,1127,134996,2,2,2,Sanborns Casa Piedra,"{street: 'Lomas del Mirador', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'only at bar', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'Internet'}",yes,{'cash'},{}
102,1017,132768,1,1,1,Mariscos Tia Licha,"{street: 'avenida salvador montiel', city: 'cuernavaca', state: 'morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'casual', accessibility: 'partially', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",none,"{'cash', ' bank_debit_cards'}",{'Family'}
103,1066,135019,2,1,0,Restaurant Bar Coty y Pablo,"{street: 'Paseo de Las Fuentes 24 Pedregal de Las Fuentes', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{'Bar'}
104,1017,134975,2,1,1,Rincon del Bife,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'section', dress_code: 'informal', accessibility: 'completely', price: 'high', franchise: 'f', area: 'closed', other_services: 'variety'}",valet parking,"{'cash', ' VISA', ' MasterCard-Eurocard', ' Discover'}",{}
105,1017,134983,0,0,1,Restaurant and Bar and Clothesline Carlos N Charlies,"{street: 'Domingo 10 711 El Empleado', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Bar', ' Bar_Pub_Brewery'}"
106,1066,132767,1,2,1,Restaurant Familiar El Chino,"{street: 'Paseo de las Fuentes', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'permitted', dress_code: 'casual', accessibility: 'partially', price: 'medium', franchise: 'f', area: 'open', other_services: 'variety'}",yes,"{'cash', ' VISA', ' American_Express'}",{'Vietnamese'}
107,1100,135021,2,1,0,Subway,"{street: 'Rio Mayo 17 Vista Hermosa', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 't', area: 'closed', other_services: 'none'}",public,{'cash'},{'Fast_Food'}
108,1100,134996,2,1,1,Sanborns Casa Piedra,"{street: 'Lomas del Mirador', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'only at bar', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'Internet'}",yes,{'cash'},{}
109,1066,135013,1,2,2,Giovannis,"{street: '40 Norte Civac 1RA. Seccion', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
110,1100,135000,2,1,1,Restaurant los Pinos,"{street: 'Federal Mexico - Acapulco 10 3 de Mayo', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
111,1100,135001,2,2,2,Vips,"{street: 'Emiliano Zapata No. 825 Tlaltenongo', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
112,1100,132768,2,2,2,Mariscos Tia Licha,"{street: 'avenida salvador montiel', city: 'cuernavaca', state: 'morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'casual', accessibility: 'partially', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",none,"{'cash', ' bank_debit_cards'}",{'Family'}
113,1100,134976,2,2,1,Log Yin,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'VISA', ' MasterCard-Eurocard', ' American_Express', ' checks'}","{'Mexican', ' Mediterranean', ' Burgers'}"
114,1133,134983,1,1,1,Restaurant and Bar and Clothesline Carlos N Charlies,"{street: 'Domingo 10 711 El Empleado', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Bar', ' Bar_Pub_Brewery'}"
115,1133,134986,2,2,2,Restaurant Las Mananitas,"{street: 'Ricardo Linares 107', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'formal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'any'},{'International'}
116,1133,132766,1,1,0,Mikasa,"{street: 'Himno nacional esq. Blvd. Juarez', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Japanese'}
117,1133,132767,0,0,0,Restaurant Familiar El Chino,"{street: 'Paseo de las Fuentes', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'permitted', dress_code: 'casual', accessibility: 'partially', price: 'medium', franchise: 'f', area: 'open', other_services: 'variety'}",yes,"{'cash', ' VISA', ' American_Express'}",{'Vietnamese'}
118,1133,135021,2,2,2,Subway,"{street: 'Rio Mayo 17 Vista Hermosa', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 't', area: 'closed', other_services: 'none'}",public,{'cash'},{'Fast_Food'}
119,1133,135001,2,2,2,Vips,"{street: 'Emiliano Zapata No. 825 Tlaltenongo', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
120,1133,134975,1,1,1,Rincon del Bife,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'section', dress_code: 'informal', accessibility: 'completely', price: 'high', franchise: 'f', area: 'closed', other_services: 'variety'}",valet parking,"{'cash', ' VISA', ' MasterCard-Eurocard', ' Discover'}",{}
121,1133,134992,1,2,1,Restaurant Teely,"{street: 'La Pradera', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'casual', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
122,1133,135019,1,2,0,Restaurant Bar Coty y Pablo,"{street: 'Paseo de Las Fuentes 24 Pedregal de Las Fuentes', city: 'Jiutepec', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{'Bar'}
123,1118,134987,0,0,0,Chilis Cuernavaca,"{street: 'Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
124,1072,135016,1,2,2,Arrachela Grill,"{street: '69 Tres De Mayo', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
125,1072,132773,2,1,2,El cotorreo,"{street: 'Emiliano Zapata Col. Tres de Mayo', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},"{'Family', ' Mexican'}"
126,1072,135088,0,1,0,Cafeteria cenidet,"{street: 'Interior Internado Palmira SN', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Cafeteria'}
127,1026,132561,1,1,1,cafe ambar,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{}
128,1026,132706,0,2,0,Gorditas Dona Tota,"{street: 'Zaragoza entre Francisco Zarco y Lopez Velarde', city: 'Cd. Victoria', state: 'Tamaulipas', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",public,"{'cash', ' VISA'}",{'Mexican'}
129,1026,132654,0,0,0,Carnitas Mata Calle 16 de Septiembre,"{street: '16 de Septiembre', city: 'victoria', state: 'tamaulipas', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{}
